id,location,gender
12776,浙江,女
2997,山西,女
3038,陝西,女
10792,湖南,男
10409,四川,女
10834,上海,女
6307,北京,女
4302,四川,女
6279,臺灣,女
12108,廣東,男
2240,北京,女
4637,廣東,女
4364,山東,女
9982,北京,女
5693,四川,女
10646,上海,男
3198,廣東,女
2915,重慶,女
4836,上海,女
6101,海外,女
4344,海外,女
6886,四川,男
3682,其它,女
2425,北京,女
10758,山西,女
9540,廣東,女
7058,其它,女
9290,湖南,女
12548,山東,女
6601,上海,男
7830,北京,女
4601,上海,女
4114,北京,男
11958,廣東,女
9592,香港,女
10894,廣東,女
6090,其它,女
9939,上海,女
3180,其它,女
2635,廣東,女
9073,北京,男
12290,上海,男
10437,吉林,女
10404,北京,男
7617,黑龍江,女
7825,四川,女
5634,北京,男
10845,浙江,女
11894,河北,女
12208,北京,女
12377,臺灣,男
12017,湖南,女
12090,內蒙古,女
12515,廣東,男
8553,貴州,女
7626,浙江,女
10584,其它,女
8550,四川,女
2987,北京,女
3642,河北,女
1983,河北,女
12140,北京,女
6953,吉林,女
9647,上海,女
4509,江蘇,女
10669,江蘇,女
3480,河南,女
7925,臺灣,女
3781,浙江,女
10660,北京,女
8162,其它,女
3069,浙江,女
3077,香港,男
12223,上海,女
4859,北京,女
3621,遼寧,女
3250,北京,女
3736,北京,女
8616,河北,女
4152,北京,女
10314,上海,男
11703,上海,女
5783,山東,女
4617,福建,男
2703,其它,男
9981,廣東,男
12067,上海,男
11961,雲南,女
12437,上海,女
9929,其它,男
7641,臺灣,女
2943,海外,男
3178,廣東,女
8654,廣東,女
4912,湖南,男
7754,湖北,男
3483,湖北,女
5157,浙江,男
7342,河南,女
11626,北京,女
10028,江蘇,女
6758,香港,女
7795,臺灣,女
7459,北京,女
2606,北京,男
5496,廣東,女
2889,四川,女
9555,廣東,女
5424,北京,女
9161,海外,女
9235,北京,女
9076,四川,男
8449,廣東,女
6347,上海,女
2774,臺灣,女
9599,廣東,男
10599,海外,男
7778,江西,女
7117,湖南,女
3149,江蘇,女
4394,江蘇,女
6191,其它,男
1982,湖北,女
6705,雲南,女
10180,陝西,女
9778,重慶,女
11377,廣東,女
1761,重慶,男
11587,北京,女
7636,江蘇,女
8480,北京,女
12782,其它,男
4518,廣東,女
2757,北京,女
11072,重慶,女
8123,北京,女
3087,湖南,女
11493,北京,女
9652,北京,女
11388,黑龍江,女
6784,浙江,女
9397,北京,女
8142,北京,女
8209,北京,女
9211,陝西,女
7732,北京,女
7919,北京,女
7869,北京,女
12135,北京,女
9577,北京,女
9748,北京,女
7568,四川,女
9678,安徽,女
5707,北京,女
11281,北京,女
12239,北京,女
10650,北京,女
8633,北京,女
6901,江蘇,女
9688,北京,女
2860,海外,女
9264,上海,女
5518,河南,女
12749,天津,女
3451,臺灣,女
3201,廣東,女
10420,廣東,女
11935,浙江,女
10871,四川,女
6851,江蘇,女
3707,安徽,女
3181,浙江,女
11367,吉林,女
3106,山西,女
7123,北京,女
6213,吉林,女
2103,江蘇,女
2878,重慶,女
5294,河北,女
11944,北京,女
3758,海外,女
7887,香港,男
3732,江蘇,女
11376,江蘇,女
4896,湖南,女
7454,江蘇,女
10096,浙江,女
11239,北京,男
7093,浙江,女
5678,北京,女
9277,福建,女
1743,天津,女
7699,上海,女
7085,江蘇,女
2096,湖南,女
11865,四川,女
8658,山東,女
7670,江蘇,女
12352,內蒙古,女
8042,廣東,女
2646,其它,男
1981,其它,男
3374,上海,女
7853,北京,男
12023,廣東,男
8004,貴州,女
9187,江蘇,女
9491,福建,女
8845,山西,女
12324,重慶,女
1758,上海,女
6348,湖南,女
6016,江西,女
11340,上海,女
6250,吉林,女
7013,河南,女
5112,遼寧,女
1902,福建,女
2592,陝西,女
3097,其它,男
6116,廣東,女
9151,山東,男
5187,廣東,男
5103,福建,女
8254,山西,女
2234,北京,女
2075,上海,女
6894,江蘇,女
4994,重慶,女
8580,上海,女
2782,廣東,女
9208,北京,男
3879,海南,女
12209,江蘇,女
6897,香港,男
5168,廣東,女
4668,廣東,男
3074,福建,女
10830,浙江,女
6401,廣東,女
5408,河北,女
12454,新疆,女
11914,山東,女
6421,北京,女
9012,浙江,女
5827,山東,女
12666,其它,女
6156,浙江,男
10444,上海,女
2154,貴州,女
12424,浙江,女
7786,上海,男
3113,上海,女
2776,廣東,女
11023,其它,女
6650,江蘇,女
9868,廣東,女
2589,安徽,女
6050,湖南,女
3584,浙江,女
9035,吉林,女
11093,北京,女
7969,北京,男
2387,其它,男
11129,陝西,女
3421,浙江,女
5380,上海,女
9492,浙江,女
2685,安徽,女
3656,上海,女
6899,廣東,女
10791,廣東,女
2480,福建,男
5658,遼寧,女
5150,安徽,女
5162,山西,女
9718,香港,女
5745,河南,女
2131,安徽,女
2151,廣東,女
3698,河南,女
12574,陝西,女
3518,北京,男
3800,廣東,女
5375,山東,女
6790,江蘇,男
3442,海外,女
2624,北京,女
8274,其它,男
2747,其它,男
3513,其它,女
7530,貴州,女
6439,浙江,女
2217,黑龍江,女
7958,廣東,男
6733,四川,女
5955,遼寧,男
8672,上海,女
2296,浙江,女
5422,內蒙古,男
4918,四川,女
5956,廣東,女
6043,貴州,女
12533,廣東,男
7730,廣東,女
7773,江西,女
10747,四川,女
7244,江蘇,女
6332,湖南,女
3164,江蘇,女
8017,廣東,女
9038,上海,女
9043,廣東,男
7791,湖南,男
10112,浙江,女
8894,上海,女
7007,河北,女
8024,北京,男
5565,北京,女
8656,貴州,女
3933,黑龍江,女
11595,黑龍江,女
5936,浙江,女
4318,遼寧,女
6590,上海,女
2840,江蘇,女
11269,其它,女
3793,浙江,女
10248,澳門,男
3545,福建,女
9349,江蘇,女
2036,四川,女
3891,上海,女
9147,海外,女
1833,上海,女
8651,河南,女
2936,廣東,女
10083,臺灣,女
6571,海外,男
9832,香港,女
2130,天津,女
12015,上海,女
11607,四川,女
12531,香港,女
11521,北京,男
12568,北京,女
11689,上海,女
8783,浙江,女
2871,安徽,女
11264,海南,女
11684,浙江,女
5809,上海,女
7194,其它,女
10428,遼寧,女
6371,黑龍江,女
2323,四川,女
9045,北京,女
3834,江蘇,女
3116,上海,女
9248,湖北,女
7097,山西,女
4065,廣東,女
5159,北京,女
6460,海外,女
8361,北京,男
11701,湖北,女
7779,其它,女
4618,上海,男
12465,江蘇,女
3597,上海,女
10020,湖南,男
6071,海外,女
3339,其它,女
5566,上海,男
4222,海外,男
7345,海外,女
2680,江西,女
2386,上海,女
2912,貴州,女
8924,上海,女
1830,上海,女
11588,上海,女
4840,北京,男
12383,北京,女
10619,湖南,女
4366,上海,女
10179,其它,男
2963,山東,女
1960,廣東,女
5386,北京,女
4069,遼寧,女
12105,北京,女
11880,北京,女
4466,北京,男
12101,河南,男
3984,湖南,女
9793,上海,女
2675,重慶,男
8694,海外,女
7128,廣東,女
2728,臺灣,女
6278,山東,男
4228,江西,女
7772,福建,女
6234,江蘇,女
7560,內蒙古,男
10873,廣西,女
6780,雲南,女
2256,四川,女
3343,香港,女
6771,北京,男
6404,廣西,女
6535,安徽,男
7839,四川,男
11979,湖南,女
7837,江蘇,女
3275,上海,女
2893,河北,男
10493,上海,女
7357,其它,女
8469,北京,女
9438,廣東,女
3578,廣東,女
4723,浙江,女
4382,北京,男
8059,河北,女
5331,河南,女
3233,浙江,女
8731,黑龍江,女
1792,廣東,女
6950,內蒙古,女
1750,廣東,女
11489,甘肅,女
6932,福建,女
8136,其它,男
7764,遼寧,女
2449,四川,女
7715,廣東,女
7619,湖南,女
2460,江蘇,女
12322,廣東,女
9598,江蘇,女
1819,浙江,女
6642,浙江,女
7718,江蘇,女
11319,福建,女
8295,北京,女
5137,江西,女
6072,廣西,男
11222,北京,女
3373,河北,女
3324,浙江,男
5171,上海,女
11061,北京,女
2113,四川,女
11465,廣東,女
6638,湖北,女
3041,廣東,女
9084,北京,男
11450,山西,女
10803,廣西,女
8705,北京,男
4676,廣東,男
7529,北京,男
12028,海外,女
2222,山東,女
3008,浙江,女
4219,浙江,女
7298,海外,女
7396,遼寧,女
5302,海外,男
6990,上海,女
11943,重慶,女
12701,其它,男
6674,海外,男
5218,浙江,女
10785,陝西,女
8150,湖南,男
10350,臺灣,女
4660,海外,女
6132,廣東,女
3990,廣東,女
2518,四川,女
8027,其它,女
2688,浙江,女
2225,福建,女
11902,北京,女
12785,湖北,女
5592,其它,女
8769,其它,女
8771,廣東,女
2951,海外,女
9501,上海,女
7816,海外,女
3659,浙江,女
9821,其它,女
4709,遼寧,女
11593,北京,女
8122,廣東,男
11574,北京,男
6879,安徽,男
7149,北京,男
7579,江蘇,女
2484,浙江,女
8836,雲南,女
4142,北京,女
1726,江西,女
12350,海外,女
10478,上海,女
2303,北京,男
3447,廣東,女
5752,海南,女
9531,澳門,女
5501,安徽,女
6656,黑龍江,女
4713,廣東,男
6389,湖北,女
7736,江蘇,女
5709,海外,女
11366,陝西,男
12786,上海,男
4073,四川,女
11711,四川,男
12060,河北,女
3507,四川,女
9711,臺灣,男
2767,山東,女
8046,福建,男
5962,江蘇,女
12639,北京,女
8846,上海,女
8995,上海,女
9567,海外,男
11243,北京,女
6097,廣東,女
5348,重慶,男
10829,廣東,女
11813,黑龍江,女
2898,廣東,女
4710,北京,男
2031,北京,女
2690,江蘇,女
11745,上海,男
8722,北京,女
4309,河北,女
11248,浙江,男
12162,北京,男
7920,陝西,男
11572,湖南,女
2378,陝西,女
5812,臺灣,男
8599,陝西,女
10926,上海,女
6162,河北,女
12327,上海,女
6514,北京,女
6208,浙江,女
8411,河南,男
6970,上海,女
1853,湖南,男
2932,江蘇,女
4107,浙江,女
6782,四川,男
9702,江蘇,女
8653,雲南,男
2108,其它,女
7660,貴州,女
4719,廣東,女
2039,江蘇,女
12096,浙江,男
7285,河南,女
8635,浙江,女
7807,安徽,男
3989,湖南,女
2214,江蘇,女
6479,浙江,女
12535,湖北,女
10513,海外,女
12449,吉林,男
3610,江蘇,女
12479,北京,女
10889,浙江,女
10173,廣東,男
6569,海外,男
5708,福建,女
8267,廣東,女
4201,北京,女
9884,海外,女
11494,安徽,女
11199,福建,女
3852,江西,女
12129,北京,女
9113,其它,男
1781,上海,男
9696,山西,女
12156,廣東,男
6105,廣東,女
12295,上海,女
5201,上海,女
9275,雲南,女
12609,北京,男
3376,廣東,男
10939,湖南,女
11608,北京,女
3601,河南,女
5013,山西,女
7781,甘肅,男
1876,海南,女
7111,北京,女
9111,吉林,女
5182,其它,女
11015,新疆,女
9093,安徽,女
5041,遼寧,女
1732,河北,女
5327,北京,男
7846,湖南,男
3678,湖南,女
2297,天津,女
10945,廣東,女
12642,廣東,男
2795,廣東,女
9416,重慶,女
3403,河北,男
3687,江蘇,女
12738,北京,女
10898,四川,男
12798,上海,女
11986,廣東,男
7325,上海,女
8839,海外,女
3936,山東,女
11927,北京,女
9099,北京,女
12155,黑龍江,女
11686,廣東,男
3497,山東,女
3901,山東,女
7118,四川,女
1772,遼寧,女
8076,海外,男
4541,上海,女
5656,江蘇,女
4925,其它,女
4689,河南,女
6821,上海,女
2614,陝西,女
12125,廣東,女
8528,浙江,男
6515,北京,女
10339,廣西,女
4275,陝西,女
3650,河南,女
9574,陝西,女
8940,浙江,女
6816,安徽,女
11869,廣東,男
5372,湖北,女
2647,北京,女
4397,北京,女
6612,廣東,女
6624,四川,男
5674,上海,女
7103,江蘇,女
8373,遼寧,女
2443,天津,女
5804,臺灣,男
3786,北京,女
9048,北京,女
7860,北京,男
3224,陝西,女
11690,河南,女
10439,河南,女
8524,江蘇,女
7278,山東,男
5689,內蒙古,女
9662,上海,女
7581,浙江,女
12212,上海,男
11177,北京,女
10769,江蘇,女
7639,上海,女
4600,湖南,女
6931,江蘇,女
5482,江蘇,女
12719,廣東,女
12630,北京,女
6457,江蘇,女
5758,四川,女
3870,海外,女
3609,上海,女
3386,江蘇,女
11759,江蘇,女
1953,其它,男
6858,天津,女
11490,江蘇,女
3877,臺灣,女
6628,臺灣,女
8733,江蘇,女
3790,山東,女
6607,甘肅,女
11579,重慶,女
6761,甘肅,女
3148,江蘇,女
2926,浙江,女
3845,上海,女
6410,北京,女
4612,山西,女
2291,安徽,女
6277,北京,男
6220,河南,女
7693,湖南,女
4804,上海,女
4885,浙江,女
11987,遼寧,女
5532,上海,女
9120,河南,女
7865,廣東,女
3449,山東,女
5837,遼寧,女
3470,福建,男
2180,臺灣,女
12482,北京,女
9900,山東,男
2473,新疆,女
10127,湖北,女
2074,福建,女
9839,四川,男
6504,臺灣,女
1961,北京,男
5600,上海,女
9000,北京,女
6484,北京,男
6500,河北,女
6870,四川,女
2364,安徽,女
9629,重慶,女
4330,四川,女
6176,北京,女
6086,其它,女
2172,上海,女
10407,上海,女
3445,廣東,女
4956,浙江,女
4433,浙江,女
4427,廣東,女
8186,香港,女
9260,湖北,女
8864,浙江,男
4950,天津,女
6691,北京,女
3410,湖南,女
4075,重慶,女
12602,北京,女
2079,上海,女
11102,浙江,女
4930,上海,女
6280,江蘇,女
9752,臺灣,男
10485,浙江,女
8541,四川,女
7892,上海,男
3012,湖南,女
5616,廣東,女
7824,江西,女
2569,上海,女
12715,廣東,女
10029,海外,女
2933,福建,女
2340,河南,女
8775,上海,女
11190,海南,女
10227,遼寧,女
12611,北京,男
8970,四川,女
11546,上海,女
1972,廣東,女
4815,江蘇,男
3675,江蘇,女
8652,其它,女
2775,北京,女
11528,香港,男
2382,湖北,男
9998,廣東,男
10783,廣東,女
2336,安徽,女
6431,其它,女
12288,浙江,男
10817,上海,女
8181,湖北,男
8437,福建,女
8593,北京,男
4091,北京,女
7812,四川,女
6134,河南,女
7456,北京,女
10359,安徽,男
7408,浙江,女
7783,江蘇,女
9336,北京,女
8895,北京,女
10062,山東,女
2802,河南,女
6271,海外,女
2730,山東,女
9041,四川,女
11670,北京,女
6081,福建,女
2199,北京,女
10452,北京,女
3828,北京,女
8155,北京,女
3436,重慶,女
11280,北京,女
11432,浙江,女
4786,廣東,女
6378,江蘇,女
8849,臺灣,女
11009,遼寧,女
8819,四川,女
3766,廣東,男
6308,臺灣,女
2742,臺灣,女
8558,廣西,女
4311,廣東,女
2687,福建,女
2111,河南,女
11355,雲南,男
3585,山東,女
3454,貴州,女
4741,山西,女
6538,天津,女
10797,浙江,女
6630,福建,女
6055,北京,女
7998,北京,男
6374,北京,女
9571,其它,女
7289,江蘇,女
6938,廣東,男
2330,浙江,女
4130,廣東,女
11111,上海,女
5328,河北,女
2091,河北,女
5799,江蘇,女
3799,湖北,女
4814,黑龍江,男
8641,河北,女
8718,遼寧,女
12542,北京,女
8325,北京,女
10960,廣東,女
4034,北京,女
9918,四川,女
2150,北京,女
2445,重慶,女
9245,北京,女
9958,上海,男
5276,北京,男
3620,山東,女
8256,其它,女
10197,其它,女
9447,江蘇,女
11649,廣東,男
5407,海外,女
3258,江蘇,女
12299,江蘇,女
3643,四川,女
10268,上海,女
5426,上海,女
11067,重慶,女
4247,河南,男
7271,山東,女
11913,吉林,男
3312,浙江,女
3812,遼寧,女
12730,廣東,女
8509,廣西,女
12768,廣東,女
8746,海外,女
3169,浙江,男
8618,上海,女
2008,浙江,女
2849,江蘇,女
8335,北京,女
10767,安徽,女
2288,浙江,女
5926,天津,女
8493,福建,女
2609,江蘇,女
4000,北京,女
7317,四川,女
12631,北京,男
5507,香港,女
9332,上海,女
5580,北京,女
7242,江蘇,女
5854,北京,女
6042,浙江,女
6641,其它,女
7137,江蘇,女
4230,福建,男
11165,上海,女
2873,其它,女
2436,陝西,女
9661,江蘇,女
12577,上海,女
5506,江蘇,女
2155,江蘇,女
6658,上海,男
3115,河南,女
2090,湖北,男
2530,海外,女
3844,江蘇,女
8699,廣東,女
10679,上海,女
5396,上海,女
12123,北京,女
10061,河北,女
3219,遼寧,女
4596,遼寧,女
5494,安徽,女
1800,北京,女
8597,海南,女
2175,其它,女
4242,湖南,女
6254,上海,女
5195,湖南,女
5935,廣東,男
6687,上海,女
8637,遼寧,女
9736,其它,男
10568,四川,女
6466,北京,男
11107,天津,女
3491,福建,女
11424,上海,女
12538,重慶,女
3807,廣東,女
11682,天津,女
7057,陝西,女
11799,貴州,女
12678,上海,男
10858,上海,男
7814,臺灣,男
8998,浙江,女
2437,四川,女
4310,江蘇,女
7964,北京,女
8157,北京,女
8102,上海,男
5978,山東,女
2054,安徽,女
6831,其它,女
12246,上海,女
7169,安徽,女
3207,山東,女
3958,吉林,女
12594,江蘇,女
8663,廣東,女
4313,福建,女
3803,江蘇,男
3865,北京,女
10887,北京,女
8741,四川,男
3875,四川,女
4162,廣東,女
9910,福建,女
4454,江蘇,女
6094,江蘇,女
5425,北京,女
6400,四川,女
10632,上海,女
11764,甘肅,女
4031,上海,女
4597,廣西,女
12598,廣東,女
12032,湖南,女
5389,湖南,女
11088,上海,女
6413,山東,女
4050,江蘇,女
10174,上海,女
10911,青海,女
2327,廣東,女
10195,廣東,女
6968,福建,男
2142,廣西,女
8582,北京,男
11440,浙江,女
2706,上海,女
4783,北京,男
3375,湖南,女
4348,浙江,女
3673,廣東,女
8372,湖北,女
8021,吉林,女
5274,廣東,女
3482,其它,男
8918,廣東,男
9973,廣東,女
9729,海外,女
3118,青海,女
3455,重慶,女
4527,其它,女
9377,北京,男
8698,臺灣,女
3938,北京,女
4959,其它,女
3680,浙江,女
3826,北京,女
11772,廣東,女
7803,河南,女
8026,其它,男
11576,安徽,女
7460,上海,女
7622,海外,女
3288,四川,女
2152,湖南,女
1930,廣東,女
4283,北京,男
6927,陝西,女
6355,上海,女
10570,海外,女
4806,浙江,女
10540,浙江,女
11951,浙江,女
1757,黑龍江,女
3359,湖南,女
2383,山東,女
6049,海外,女
7867,山東,女
9495,重慶,女
9340,上海,女
2020,浙江,女
1939,遼寧,女
12481,山東,女
7120,浙江,女
4214,河南,女
8300,雲南,女
7657,臺灣,女
7404,上海,女
2618,四川,男
11830,上海,女
6230,河北,女
2984,廣東,女
5310,安徽,女
9098,安徽,女
4304,北京,女
5140,北京,男
5763,遼寧,女
2248,山東,女
2875,遼寧,女
7336,山西,女
9648,江蘇,女
8057,山西,女
2722,上海,女
3154,四川,女
2952,山東,女
9902,黑龍江,女
11864,上海,女
12186,北京,男
5982,北京,女
8086,上海,女
10892,江蘇,女
12261,四川,女
11518,福建,女
4521,北京,男
2980,四川,女
6903,陝西,女
5267,湖北,女
3669,四川,女
6936,上海,女
2656,浙江,女
8034,上海,男
9591,其它,男
10337,重慶,女
11487,上海,女
5515,北京,女
10342,北京,男
12241,上海,女
7195,四川,女
10476,雲南,女
11013,北京,女
2129,其它,女
7749,福建,男
12158,其它,男
10136,廣東,男
3322,四川,女
8446,臺灣,男
6444,上海,女
8320,浙江,女
8458,重慶,男
4484,雲南,女
9668,四川,女
3540,其它,女
1926,海外,女
10653,海外,女
11861,北京,女
6941,四川,女
10831,廣東,女
9144,廣東,男
5542,北京,男
4374,浙江,女
3493,廣東,女
12082,河北,女
7761,廣東,男
11230,上海,女
2810,湖南,女
4614,山西,女
9865,北京,男
7300,廣東,男
7642,上海,女
4169,遼寧,女
2534,江蘇,女
8225,海外,女
8147,香港,男
3017,浙江,女
12596,河北,女
10117,廣西,女
9689,香港,男
4544,江蘇,女
4089,北京,女
7019,黑龍江,女
2119,甘肅,女
12018,黑龍江,男
3195,湖南,女
5064,上海,女
4782,河南,女
5412,天津,男
7766,江蘇,女
9209,內蒙古,女
10569,河北,女
2247,重慶,男
9834,廣東,女
9142,廣東,男
12572,四川,女
8547,海外,女
6532,黑龍江,女
2325,浙江,女
5862,海外,女
6713,海外,女
11596,江蘇,女
8324,上海,女
2056,江蘇,女
3895,江蘇,女
4606,臺灣,女
5870,山西,女
10234,貴州,女
1774,海外,男
9402,上海,男
8642,臺灣,男
1818,臺灣,女
3638,福建,女
11824,浙江,女
5163,新疆,女
11519,上海,女
4677,其它,女
10781,黑龍江,女
2068,浙江,女
12679,貴州,女
7358,上海,女
5129,江西,女
8475,江蘇,女
9627,廣東,男
3724,廣東,男
3229,天津,女
1730,遼寧,女
1739,四川,女
9190,山西,女
10810,湖南,男
3392,上海,女
12655,黑龍江,女
6399,河北,女
4116,浙江,男
4317,浙江,女
6621,上海,女
10327,廣東,男
12398,江蘇,男
9080,海外,男
6863,四川,女
3756,其它,女
2052,海南,女
9134,上海,女
11387,天津,女
2844,四川,女
4307,江蘇,女
10984,北京,女
11730,雲南,女
2691,北京,女
3235,海外,女
2783,北京,女
4579,湖南,女
10680,北京,女
5381,四川,女
5493,雲南,女
9396,浙江,女
10765,臺灣,男
4173,海外,女
8363,四川,男
8913,遼寧,女
12622,北京,女
10937,廣東,女
4021,上海,女
8351,北京,男
2882,四川,女
4376,浙江,女
11995,北京,男
12603,其它,女
11220,福建,女
8648,其它,男
4437,廣東,女
2741,江蘇,女
10442,其它,女
7625,河南,女
8896,浙江,女
11327,四川,女
4961,廣東,男
10689,內蒙古,女
6368,吉林,女
8144,北京,男
8688,浙江,女
8377,廣東,男
5430,遼寧,女
4692,山東,女
12043,其它,女
11797,廣東,女
5479,江蘇,女
5829,四川,女
3437,廣東,女
3419,廣東,女
3145,重慶,女
4349,江蘇,女
5925,山東,女
3079,廣東,男
3092,廣東,女
9126,黑龍江,女
12502,上海,男
8322,江蘇,女
7850,廣東,女
11997,臺灣,女
3076,廣東,女
8403,廣東,女
10243,天津,女
11858,廣西,女
8051,其它,男
9936,海外,女
4789,黑龍江,女
3978,上海,女
3928,上海,女
12175,黑龍江,女
2400,天津,女
8767,遼寧,女
2652,上海,男
2785,甘肅,女
5517,廣東,女
6664,北京,女
3232,廣西,女
11552,其它,女
12092,江蘇,女
10320,海外,女
10502,陝西,女
10985,四川,女
6700,山西,男
12272,其它,女
2779,山東,男
10277,江蘇,男
4093,廣東,女
7115,廣東,男
7016,北京,女
6580,北京,女
12464,山西,女
6935,河北,女
8968,安徽,女
6865,河南,女
8190,海外,男
3728,山東,女
11878,上海,女
9140,山東,女
10402,吉林,女
4339,浙江,女
2558,其它,女
8309,山東,女
4898,上海,女
12316,北京,女
3147,湖北,男
5730,天津,女
5551,山西,男
5650,廣東,女
4321,福建,男
3942,天津,女
6981,北京,女
5098,廣東,男
2227,天津,女
11031,廣東,女
5074,其它,女
4648,上海,女
3591,江蘇,女
12308,上海,男
7910,北京,女
2505,廣西,女
4646,其它,女
6426,湖南,男
11553,其它,女
3036,其它,男
11740,浙江,女
2750,北京,女
2670,海外,女
3884,吉林,女
3823,江蘇,女
5169,海外,女
7918,北京,女
4802,北京,女
8900,北京,男
8798,上海,女
7896,北京,女
9809,北京,男
11346,其它,男
10573,北京,男
7864,湖北,女
9324,其它,男
12386,廣東,女
3814,山東,女
5093,廣東,女
11643,北京,女
4996,天津,女
5945,北京,女
5617,河南,女
1755,河南,女
10910,上海,女
9477,廣東,女
5024,其它,女
11091,北京,女
2564,四川,女
6212,河北,女
4296,貴州,女
3649,北京,男
8884,北京,男
8371,北京,男
5793,陝西,女
11988,廣東,男
8786,臺灣,男
7550,江蘇,女
10813,黑龍江,女
7948,山東,男
9570,湖南,女
12580,江蘇,女
6867,其它,女
7834,北京,男
4844,湖北,男
4148,浙江,女
9226,上海,女
6974,江西,女
3469,廣東,女
5357,重慶,女
3393,其它,女
4272,安徽,女
2363,上海,女
4853,黑龍江,女
12616,海外,男
11095,河北,女
5192,北京,女
7829,廣東,男
5436,廣西,女
10969,遼寧,女
6620,江蘇,女
10698,安徽,女
9095,北京,男
2700,河南,女
2733,湖北,女
3431,江蘇,女
2538,其它,女
10087,上海,女
9390,天津,女
11054,北京,女
10973,四川,女
12124,遼寧,女
5575,山東,女
12752,安徽,男
2924,江蘇,女
5798,遼寧,女
5087,上海,女
6075,陝西,女
3045,其它,女
8857,其它,女
3536,上海,女
6046,上海,女
1725,雲南,女
4524,廣東,女
11334,河南,女
7977,其它,女
6467,北京,女
2983,浙江,女
7141,廣東,女
6084,廣西,男
12276,北京,女
7483,上海,女
8628,上海,女
8749,湖南,女
3506,山東,女
2355,福建,女
11891,北京,男
6256,安徽,女
1899,湖南,女
5539,福建,女
5537,廣東,女
5284,臺灣,男
2993,浙江,女
12498,北京,女
9026,北京,男
3831,江蘇,女
10838,重慶,女
11370,北京,女
1877,北京,男
6005,浙江,女
2409,山西,女
6159,河北,女
4186,北京,女
4797,河南,女
12310,海外,男
7392,上海,女
9956,河南,女
9346,其它,女
2231,江蘇,女
11679,江蘇,女
9560,北京,女
7908,其它,男
5366,上海,女
6083,浙江,女
8337,遼寧,女
3353,吉林,女
12645,黑龍江,男
8557,北京,女
2094,北京,女
8291,河南,男
12334,北京,女
5062,四川,女
8258,海外,女
9916,上海,女
7855,山東,男
8921,上海,女
5234,福建,女
7913,北京,男
8795,北京,女
9624,廣東,男
3952,北京,女
2313,安徽,女
3574,北京,女
12361,河南,女
5896,北京,男
2392,河南,女
5613,海外,女
8031,北京,男
3001,上海,男
7885,上海,男
2203,福建,女
9411,北京,男
6197,山東,女
3888,遼寧,女
2182,上海,女
6147,北京,男
11337,廣東,女
5166,廣東,女
12742,山西,女
9880,臺灣,女
8343,山東,女
3651,浙江,女
7122,北京,女
4439,廣東,女
1924,廣東,女
11642,海南,女
7921,北京,女
9619,四川,男
10282,廣西,女
5527,海外,女
3553,山西,女
11787,浙江,女
3070,浙江,女
7614,湖北,女
8972,海外,女
9192,北京,女
6336,廣東,男
7344,四川,男
10859,北京,男
3512,湖北,男
5754,浙江,女
11026,廣東,女
1863,廣東,女
2682,北京,女
7905,其它,男
10852,河南,女
8933,山東,女
11722,遼寧,男
3774,河北,女
4458,北京,男
8379,北京,女
8255,遼寧,女
3551,北京,女
11809,四川,女
7538,廣東,女
12011,河北,女
8270,北京,男
8369,北京,女
7914,海外,女
4185,北京,女
9278,甘肅,女
5591,湖南,女
5263,北京,男
11379,上海,女
8382,江蘇,女
12069,江蘇,男
2159,北京,女
9743,浙江,男
11276,福建,男
11329,上海,女
2554,四川,女
8719,江蘇,男
9737,浙江,男
8573,海南,女
6219,江蘇,男
5175,陝西,女
7233,湖北,女
8127,北京,女
12585,海外,女
5991,廣東,女
7545,海外,女
12364,江蘇,女
4578,浙江,女
3972,江西,男
10913,四川,女
11253,北京,女
7105,廣東,女
11444,北京,女
2659,湖北,女
7536,北京,男
11597,遼寧,女
12404,河南,女
11052,四川,女
4642,上海,女
5456,上海,女
10955,寧夏,女
11732,河南,男
10470,山東,女
7506,北京,女
4902,廣東,女
5919,陝西,女
11386,海外,女
9456,江蘇,女
10923,福建,女
10250,海外,女
11302,黑龍江,女
8961,海外,男
3820,北京,男
10303,北京,女
3101,福建,女
3062,上海,女
10682,海外,女
6797,河南,女
7277,安徽,女
12771,海外,女
10254,北京,女
3046,其它,女
7600,江蘇,女
4538,廣東,男
12048,湖北,女
6849,天津,女
4955,重慶,男
6472,吉林,男
7497,四川,女
5073,陝西,女
8520,四川,女
4412,湖南,女
5450,江蘇,女
2755,浙江,女
1934,上海,女
10379,江蘇,女
9133,雲南,女
6246,河南,女
8878,廣東,女
11170,浙江,女
5520,四川,女
7587,海外,男
10951,廣東,女
10826,雲南,女
2116,北京,女
8386,北京,男
8564,香港,女
4748,北京,女
6283,浙江,女
9609,其它,女
6012,黑龍江,女
9193,海外,女
8400,廣東,女
2442,河北,男
3208,重慶,女
10517,海外,女
11110,河南,女
5690,山東,女
10484,江蘇,女
4292,遼寧,女
4862,重慶,女
3329,吉林,女
7911,上海,女
11714,雲南,女
11846,上海,女
5303,陝西,女
10403,山東,男
2467,廣東,女
1784,北京,女
8025,重慶,女
5439,浙江,男
11953,河南,女
4393,福建,女
12083,安徽,女
7923,四川,女
8592,湖南,女
6965,重慶,男
10324,上海,女
8221,山東,女
3488,廣東,女
7974,北京,女
7267,湖北,女
6188,廣東,女
11087,遼寧,女
